time_ms,p1,p2,f3,f4
154058.0,221.0,3498.0,0.05,6.23
154063.0,14.0,3409.0,-0.017,6.23
154068.0,46.0,3337.0,0.017,6.48
154074.0,-20.0,3508.0,0.042,6.72
154079.0,-219.0,3122.0,-0.058,6.23
154085.0,13.0,3696.0,0.058,6.23
154090.0,-159.0,3467.0,0.217,6.48
154094.0,-360.0,4046.0,-0.092,6.48
154100.0,-284.0,3680.0,-0.025,6.23
154105.0,28.0,3639.0,0.158,6.72
154110.0,-31.0,3865.0,0.075,6.23
154116.0,-153.0,3495.0,0.0,6.72
154121.0,63.0,3764.0,0.242,6.48
154126.0,126.0,3421.0,0.008,6.23
154132.0,-146.0,3397.0,-0.142,6.48
154137.0,152.0,3654.0,0.175,6.23
154141.0,269.0,3299.0,0.092,6.48
154146.0,35.0,3500.0,-0.05,6.48
154151.0,-122.0,3467.0,0.233,6.48
154157.0,-206.0,3713.0,0.092,7.21
154162.0,-68.0,3524.0,0.008,6.48
154167.0,-105.0,2377.0,0.2,6.48
154172.0,-131.0,2865.0,0.208,6.48
154177.0,-391.0,3232.0,-0.075,6.48
154182.0,-334.0,3245.0,0.033,6.72
154188.0,-498.0,3287.0,0.042,6.96
154193.0,54.0,2842.0,0.2,6.48
154199.0,-183.0,3040.0,-0.05,6.48
154204.0,-199.0,3082.0,0.092,6.48
154209.0,213.0,3261.0,0.017,7.21
154214.0,-4.0,3272.0,-0.067,6.96
154219.0,-38.0,2992.0,0.1,6.23
154224.0,188.0,2943.0,0.042,6.72
154229.0,-343.0,2897.0,-0.092,7.21
154234.0,10.0,2722.0,0.167,6.48
154240.0,-466.0,3093.0,-0.033,6.23
154245.0,-389.0,3097.0,-0.067,6.96
154250.0,-253.0,3186.0,0.15,6.23
154255.0,204.0,3015.0,0.033,6.23
154259.0,81.0,3004.0,0.1,6.23
154264.0,-140.0,2851.0,0.15,6.23
154268.0,-305.0,3014.0,0.025,6.96
154273.0,-174.0,3019.0,0.042,6.48
154278.0,-281.0,3132.0,0.108,6.23
154284.0,261.0,2705.0,-0.05,6.48
154289.0,144.0,3189.0,0.075,6.72
154294.0,-166.0,3226.0,0.042,6.23
154298.0,-175.0,3083.0,0.067,6.96
154303.0,-6.0,2974.0,0.025,6.23
154308.0,-137.0,2949.0,0.083,6.96
154313.0,-135.0,2991.0,0.025,6.23
154318.0,-51.0,3068.0,0.108,6.96
154323.0,-450.0,2700.0,-0.017,6.48
154329.0,13.0,3171.0,0.033,6.96
154334.0,-67.0,3268.0,-0.075,6.96
154339.0,-156.0,3056.0,0.017,6.72
154344.0,-62.0,3219.0,-0.042,6.96
154349.0,-26.0,3096.0,0.017,7.21
154354.0,-29.0,3058.0,-0.033,7.21
154359.0,9.0,2985.0,0.133,6.72
154364.0,238.0,3401.0,0.017,6.48
154370.0,-193.0,3142.0,0.0,6.48
154375.0,-201.0,3365.0,0.067,6.23
154380.0,-82.0,3125.0,-0.008,6.48
154385.0,40.0,2924.0,0.067,6.48
154389.0,-167.0,3259.0,0.092,7.21
154394.0,-160.0,3662.0,0.042,6.23
154399.0,236.0,3219.0,0.05,6.96
154404.0,83.0,3709.0,0.05,6.48
154409.0,3.0,3870.0,-0.05,6.72
154415.0,-96.0,3822.0,0.108,6.23
154419.0,-235.0,3589.0,0.008,6.96
154424.0,169.0,3830.0,-0.067,6.96
154430.0,-132.0,3714.0,0.083,6.23
154435.0,-6.0,3491.0,-0.05,6.96
154440.0,-398.0,3690.0,0.05,6.23
154445.0,-151.0,3548.0,0.05,6.48
154450.0,-185.0,3387.0,-0.05,6.23
154456.0,-130.0,3337.0,0.083,6.48
154460.0,173.0,3250.0,-0.017,6.23
154465.0,1.0,2979.0,0.142,6.48
154470.0,242.0,2899.0,0.042,6.23
154475.0,-308.0,2768.0,-0.033,6.48
154480.0,-70.0,3045.0,-0.033,6.48
154485.0,-189.0,3170.0,-0.008,6.23
154490.0,-225.0,2997.0,0.108,6.48
154496.0,-440.0,2753.0,0.008,6.23
154501.0,-251.0,2784.0,0.067,6.96
154506.0,291.0,2754.0,-0.042,6.23
154511.0,52.0,2510.0,-0.033,6.48
154516.0,-230.0,2231.0,-0.108,6.48
154521.0,248.0,2150.0,0.05,6.72
154526.0,35.0,2260.0,0.083,6.23
154531.0,-217.0,2163.0,0.025,6.48
154537.0,-399.0,1893.0,0.242,6.23
154543.0,-254.0,1953.0,0.05,6.96
154548.0,-13.0,2332.0,-0.158,6.23
154553.0,-403.0,2552.0,0.133,6.72
154558.0,130.0,2340.0,0.142,6.48
154563.0,410.0,2723.0,-0.05,6.96
154568.0,-26.0,2784.0,0.05,6.23
154573.0,71.0,2854.0,-0.108,7.45
154578.0,-183.0,3175.0,-0.125,6.23
154585.0,-223.0,3719.0,-0.042,6.23
154590.0,-16.0,3585.0,0.042,6.48
154594.0,-135.0,3434.0,0.15,6.48
154600.0,-289.0,3192.0,0.1,6.96
154605.0,-40.0,3374.0,0.0,6.48
154610.0,-536.0,3369.0,0.058,6.48
154615.0,-280.0,3923.0,0.05,6.48
154620.0,225.0,3505.0,0.092,6.23
154626.0,-384.0,3606.0,0.192,6.96
154632.0,-50.0,3448.0,-0.042,6.23
154637.0,237.0,3278.0,0.033,6.23
154641.0,-104.0,3067.0,-0.1,6.23
154646.0,-369.0,3199.0,0.017,6.72
154651.0,-136.0,3244.0,0.167,6.48
154656.0,-6.0,3309.0,0.2,6.96
154660.0,-145.0,3394.0,0.033,6.48
154665.0,175.0,3989.0,-0.142,6.96
154672.0,358.0,3999.0,-0.025,6.23
154676.0,365.0,4206.0,0.017,6.23
154682.0,-143.0,4252.0,-0.033,6.96
154687.0,98.0,4160.0,0.058,7.7
154691.0,-75.0,4071.0,-0.017,6.23
154697.0,-427.0,4239.0,-0.017,6.23
154702.0,-314.0,4305.0,0.05,6.48
154706.0,-19.0,4476.0,0.183,6.48
154712.0,-12.0,4008.0,0.075,6.48
154717.0,-243.0,3835.0,0.092,6.48
154722.0,-157.0,3817.0,0.192,6.48
154728.0,-42.0,3691.0,-0.158,6.48
154732.0,-343.0,3438.0,-0.142,6.96
154738.0,-357.0,3236.0,0.017,6.72
154743.0,-328.0,3022.0,-0.125,6.48
154747.0,-189.0,3171.0,-0.075,6.96
154754.0,-51.0,2957.0,0.292,7.21
154758.0,-6.0,2890.0,-0.075,6.23
154763.0,-34.0,2961.0,-0.142,6.48
154768.0,-57.0,3153.0,0.133,6.23
154773.0,-12.0,2960.0,0.033,6.96
154778.0,274.0,3268.0,-0.033,6.48
154783.0,83.0,3202.0,0.242,6.48
154788.0,-188.0,2935.0,0.033,7.45
154793.0,-38.0,3075.0,-0.075,6.48
154799.0,193.0,3104.0,0.175,6.72
154804.0,-237.0,3097.0,-0.1,6.48
154810.0,-21.0,3293.0,-0.075,6.96
154814.0,20.0,3224.0,0.15,6.48
154819.0,28.0,3119.0,0.058,6.48
154824.0,77.0,3643.0,-0.008,6.23
154829.0,-206.0,3910.0,-0.008,6.72
154834.0,-240.0,3930.0,-0.008,6.48
154840.0,-337.0,3685.0,0.025,6.72
154845.0,-35.0,4146.0,-0.058,6.23
154850.0,233.0,4156.0,0.0,6.96
154855.0,-82.0,4359.0,0.008,6.72
154860.0,-284.0,3990.0,0.0,6.48
154864.0,-365.0,3779.0,0.0,6.48
154869.0,-85.0,4516.0,0.1,6.96
154875.0,-321.0,4258.0,0.092,6.48
154881.0,-606.0,4319.0,0.117,6.23
154886.0,20.0,4060.0,0.017,6.23
154891.0,43.0,4030.0,-0.067,6.48
154895.0,90.0,4233.0,0.083,6.48
154901.0,-244.0,4237.0,0.033,6.96
154905.0,281.0,4248.0,-0.033,6.96
154910.0,-311.0,4103.0,0.033,6.48
154916.0,-173.0,4395.0,-0.058,6.48
154920.0,-104.0,4212.0,0.017,6.96
154926.0,-154.0,4073.0,0.067,6.23
154932.0,-246.0,4043.0,-0.033,6.72
154937.0,-289.0,3466.0,-0.025,6.48
154942.0,325.0,3277.0,0.05,6.48
154947.0,-33.0,3261.0,0.033,6.96
154952.0,20.0,2902.0,0.092,7.94
154957.0,-160.0,2964.0,0.025,6.23
154963.0,-8.0,3068.0,-0.008,6.23
154968.0,125.0,3241.0,-0.142,6.48
154973.0,-129.0,3274.0,0.0,6.48
154979.0,-79.0,3246.0,-0.142,6.96
154983.0,94.0,3369.0,-0.092,6.23
154989.0,-214.0,2763.0,-0.033,6.48
154994.0,-104.0,3235.0,0.0,6.48
154999.0,-27.0,3154.0,0.033,6.23
155004.0,-123.0,2279.0,-0.025,8.19
155010.0,-223.0,2521.0,0.158,6.48
155015.0,-170.0,2374.0,0.092,6.48
155020.0,-194.0,2110.0,-0.033,6.23
